,Latitude,Longitude,Region,Type,Collection Date,d2H,d18O,D17O,d2H_Analytical_SD,d18O_Analytical_SD
Country Code,15.85,-93.2867819,Yucatan,Tap,1/1/01,-41.30699921,-6.920000076,,,
Country Code,15.85,-93.0367819,Yucatan,Tap,1/1/01,-39.43600082,-6.714000225,,,
Country Code,15.85,-92.7867819,Yucatan,Tap,1/1/01,-37.82400131,-6.528999805,,,
Country Code,15.85,-92.5367819,Yucatan,Tap,1/1/01,-36.42699814,-6.342000008,,,
Country Code,15.85,-92.2867819,Yucatan,Tap,1/1/01,-35.69100189,-6.237999916,,,
Country Code,15.85,-92.0367819,Yucatan,Tap,1/1/01,-35.14599991,-6.123000145,,,
Country Code,15.85,-91.7867819,Yucatan,Tap,1/1/01,-35.11800003,-6.080999851,,,
Country Code,15.85,-91.5367819,Yucatan,Tap,1/1/01,-35.20600128,-6.051000118,,,
Country Code,15.85,-91.2867819,Yucatan,Tap,1/1/01,-35.53099823,-6.007999897,,,
Country Code,15.85,-91.0367819,Yucatan,Tap,1/1/01,-35.6629982,-5.936999798,,,
Country Code,15.85,-90.7867819,Yucatan,Tap,1/1/01,-35.59700012,-5.881000042,,,
Country Code,15.85,-90.5367819,Yucatan,Tap,1/1/01,-35.17399979,-5.790999889,,,
Country Code,15.85,-90.2867819,Yucatan,Tap,1/1/01,-34.49599838,-5.670000076,,,
Country Code,15.85,-90.0367819,Yucatan,Tap,1/1/01,-34.56800079,-5.581999779,,,
Country Code,15.85,-89.7867819,Yucatan,Tap,1/1/01,-33.29800034,-5.390999794,,,
Country Code,15.85,-89.5367819,Yucatan,Tap,1/1/01,-31.92000008,-5.184999943,,,
Country Code,15.85,-89.2867819,Yucatan,Tap,1/1/01,-30.50300026,-4.97300005,,,
Country Code,15.85,-89.0367819,Yucatan,Tap,1/1/01,-29.20000076,-4.747000217,,,
Country Code,15.85,-88.7867819,Yucatan,Tap,1/1/01,-27.85099983,-4.556000233,,,
Country Code,15.85,-87.7867819,Yucatan,Tap,1/1/01,-21.45199966,-3.913000107,,,
Country Code,15.85,-86.0367819,Yucatan,Tap,1/1/01,-14.22299957,-3.414000034,,,
Country Code,15.85,-85.7867819,Yucatan,Tap,1/1/01,-13.2329998,-3.342000008,,,
Country Code,15.85,-85.5367819,Yucatan,Tap,1/1/01,-11.625,-3.200000048,,,
Country Code,15.85,-85.2867819,Yucatan,Tap,1/1/01,-9.619999886,-2.723999977,,,
Country Code,15.85,-85.0367819,Yucatan,Tap,1/1/01,-7.882999897,-2.339999914,,,
Country Code,15.85,-84.7867819,Yucatan,Tap,1/1/01,-8.772000313,-2.447000027,,,
Country Code,15.6,-93.2867819,Yucatan,Tap,1/1/01,-41.92399979,-6.956999779,,,
Country Code,15.6,-93.0367819,Yucatan,Tap,1/1/01,-40.02399826,-6.750999928,,,
Country Code,15.6,-92.7867819,Yucatan,Tap,1/1/01,-38.33499908,-6.563000202,,,
Country Code,15.6,-92.5367819,Yucatan,Tap,1/1/01,-36.93899918,-6.386000156,,,
Country Code,15.6,-92.2867819,Yucatan,Tap,1/1/01,-36.3219986,-6.296999931,,,
Country Code,15.6,-92.0367819,Yucatan,Tap,1/1/01,-36.02099991,-6.208000183,,,
Country Code,15.6,-91.7867819,Yucatan,Tap,1/1/01,-36.19100189,-6.178999901,,,
Country Code,15.6,-91.5367819,Yucatan,Tap,1/1/01,-36.43099976,-6.160999775,,,
Country Code,15.6,-91.2867819,Yucatan,Tap,1/1/01,-36.95199966,-6.139999866,,,
Country Code,15.6,-91.0367819,Yucatan,Tap,1/1/01,-37.08499908,-6.083000183,,,
Country Code,15.6,-90.7867819,Yucatan,Tap,1/1/01,-37.0530014,-6.032000065,,,
Country Code,15.6,-90.5367819,Yucatan,Tap,1/1/01,-36.67499924,-5.947999954,,,
Country Code,15.6,-90.2867819,Yucatan,Tap,1/1/01,-36.93000031,-5.888999939,,,
Country Code,15.6,-90.0367819,Yucatan,Tap,1/1/01,-35.84199905,-5.72300005,,,
Country Code,15.6,-89.7867819,Yucatan,Tap,1/1/01,-34.55199814,-5.532999992,,,
Country Code,15.6,-89.5367819,Yucatan,Tap,1/1/01,-33.14300156,-5.333000183,,,
Country Code,15.6,-89.2867819,Yucatan,Tap,1/1/01,-31.70599937,-5.131999969,,,
Country Code,15.6,-89.0367819,Yucatan,Tap,1/1/01,-30.40399933,-4.926000118,,,
Country Code,15.6,-88.7867819,Yucatan,Tap,1/1/01,-29.08099937,-4.758999825,,,
Country Code,15.6,-88.5367819,Yucatan,Tap,1/1/01,-27.87199974,-4.622000217,,,
Country Code,15.6,-88.2867819,Yucatan,Tap,1/1/01,-26.5720005,-4.531000137,,,
Country Code,15.6,-88.0367819,Yucatan,Tap,1/1/01,-24.95899963,-4.440999985,,,
Country Code,15.6,-87.7867819,Yucatan,Tap,1/1/01,-21.99699974,-4.142000198,,,
Country Code,15.6,-87.5367819,Yucatan,Tap,1/1/01,-20.00399971,-3.944999933,,,
Country Code,15.6,-87.2867819,Yucatan,Tap,1/1/01,-18.44199944,-3.828999996,,,
Country Code,15.6,-87.0367819,Yucatan,Tap,1/1/01,-16.90699959,-3.753999949,,,
Country Code,15.6,-86.7867819,Yucatan,Tap,1/1/01,-15.6960001,-3.697999954,,,
Country Code,15.6,-86.5367819,Yucatan,Tap,1/1/01,-15.18599987,-3.642999887,,,
Country Code,15.6,-86.2867819,Yucatan,Tap,1/1/01,-15.35000038,-3.592000008,,,
Country Code,15.6,-86.0367819,Yucatan,Tap,1/1/01,-15.40699959,-3.553999901,,,
Country Code,15.6,-85.7867819,Yucatan,Tap,1/1/01,-14.38500023,-3.444000006,,,
Country Code,15.6,-85.5367819,Yucatan,Tap,1/1/01,-12.92700005,-3.259000063,,,
Country Code,15.6,-85.2867819,Yucatan,Tap,1/1/01,-11.47399998,-2.977999926,,,
Country Code,15.6,-85.0367819,Yucatan,Tap,1/1/01,-10.60200024,-2.773999929,,,
Country Code,15.6,-84.7867819,Yucatan,Tap,1/1/01,-10.97000027,-2.790999889,,,
Country Code,15.6,-84.5367819,Yucatan,Tap,1/1/01,-12.30900002,-2.973999977,,,
Country Code,15.6,-84.2867819,Yucatan,Tap,1/1/01,-13.93200016,-3.191999912,,,
Country Code,15.6,-84.0367819,Yucatan,Tap,1/1/01,-15.05500031,-3.34800005,,,
Country Code,15.35,-93.0367819,Yucatan,Tap,1/1/01,-40.43299866,-6.767000198,,,
Country Code,15.35,-92.7867819,Yucatan,Tap,1/1/01,-38.63199997,-6.578999996,,,
Country Code,15.35,-92.5367819,Yucatan,Tap,1/1/01,-37.1780014,-6.423999786,,,
Country Code,15.35,-92.2867819,Yucatan,Tap,1/1/01,-36.72000122,-6.342999935,,,
Country Code,15.35,-92.0367819,Yucatan,Tap,1/1/01,-36.8730011,-6.288000107,,,
Country Code,15.35,-91.7867819,Yucatan,Tap,1/1/01,-37.26900101,-6.272999763,,,
Country Code,15.35,-91.5367819,Yucatan,Tap,1/1/01,-37.68500137,-6.269000053,,,
Country Code,15.35,-91.2867819,Yucatan,Tap,1/1/01,-38.33599854,-6.270999908,,,
Country Code,15.35,-91.0367819,Yucatan,Tap,1/1/01,-38.60200119,-6.236999989,,,
Country Code,15.35,-90.7867819,Yucatan,Tap,1/1/01,-38.65800095,-6.201000214,,,
Country Code,15.35,-90.5367819,Yucatan,Tap,1/1/01,-38.34899902,-6.125999928,,,
Country Code,15.35,-90.2867819,Yucatan,Tap,1/1/01,-38.35300064,-6.047999859,,,
Country Code,15.35,-90.0367819,Yucatan,Tap,1/1/01,-37.22600174,-5.875,,,
Country Code,15.35,-89.7867819,Yucatan,Tap,1/1/01,-35.86100006,-5.679999828,,,
Country Code,15.35,-89.5367819,Yucatan,Tap,1/1/01,-34.36000061,-5.478000164,,,
Country Code,15.35,-89.2867819,Yucatan,Tap,1/1/01,-32.8390007,-5.282000065,,,
Country Code,15.35,-89.0367819,Yucatan,Tap,1/1/01,-31.44400024,-5.097000122,,,
Country Code,15.35,-88.7867819,Yucatan,Tap,1/1/01,-30.17900085,-4.931000233,,,
Country Code,15.35,-88.5367819,Yucatan,Tap,1/1/01,-28.92000008,-4.796999931,,,
Country Code,15.35,-88.2867819,Yucatan,Tap,1/1/01,-27.49399948,-4.698999882,,,
Country Code,15.35,-88.0367819,Yucatan,Tap,1/1/01,-25.49300003,-4.571000099,,,
Country Code,15.35,-87.7867819,Yucatan,Tap,1/1/01,-22.14800072,-4.270999908,,,
Country Code,15.35,-87.5367819,Yucatan,Tap,1/1/01,-20.8220005,-4.114999771,,,
Country Code,15.35,-87.2867819,Yucatan,Tap,1/1/01,-19.56399918,-4.001999855,,,
Country Code,15.35,-87.0367819,Yucatan,Tap,1/1/01,-18.31900024,-3.917000055,,,
Country Code,15.35,-86.7867819,Yucatan,Tap,1/1/01,-17.6079998,-3.84100008,,,
Country Code,15.35,-86.5367819,Yucatan,Tap,1/1/01,-17.01099968,-3.778000116,,,
Country Code,15.35,-86.2867819,Yucatan,Tap,1/1/01,-16.73999977,-3.717999935,,,
Country Code,15.35,-86.0367819,Yucatan,Tap,1/1/01,-16.3920002,-3.650000095,,,
Country Code,15.35,-85.7867819,Yucatan,Tap,1/1/01,-15.63199997,-3.546000004,,,
Country Code,15.35,-85.5367819,Yucatan,Tap,1/1/01,-14.60000038,-3.400000095,,,
Country Code,15.35,-85.2867819,Yucatan,Tap,1/1/01,-13.64900017,-3.236999989,,,
Country Code,15.35,-85.0367819,Yucatan,Tap,1/1/01,-13.15200043,-3.128000021,,,
Country Code,15.35,-84.7867819,Yucatan,Tap,1/1/01,-13.37100029,-3.131999969,,,
Country Code,15.35,-84.5367819,Yucatan,Tap,1/1/01,-14.15499973,-3.220000029,,,
Country Code,15.35,-84.2867819,Yucatan,Tap,1/1/01,-14.71899986,-3.296999931,,,
Country Code,15.1,-92.5367819,Yucatan,Tap,1/1/01,-37.49599838,-6.467000008,,,
Country Code,15.1,-92.2867819,Yucatan,Tap,1/1/01,-37.36299896,-6.401000023,,,
Country Code,15.1,-92.0367819,Yucatan,Tap,1/1/01,-37.94100189,-6.375,,,
Country Code,15.1,-91.7867819,Yucatan,Tap,1/1/01,-38.48500061,-6.372000217,,,
Country Code,15.1,-91.5367819,Yucatan,Tap,1/1/01,-39.02000046,-6.381000042,,,
Country Code,15.1,-91.2867819,Yucatan,Tap,1/1/01,-39.72600174,-6.387000084,,,
Country Code,15.1,-91.0367819,Yucatan,Tap,1/1/01,-40.15999985,-6.393000126,,,
Country Code,15.1,-90.7867819,Yucatan,Tap,1/1/01,-40.38600159,-6.382999897,,,
Country Code,15.1,-90.5367819,Yucatan,Tap,1/1/01,-40.20299911,-6.328000069,,,
Country Code,15.1,-90.2867819,Yucatan,Tap,1/1/01,-39.9280014,-6.223999977,,,
Country Code,15.1,-90.0367819,Yucatan,Tap,1/1/01,-38.69900131,-6.032999992,,,
Country Code,15.1,-89.7867819,Yucatan,Tap,1/1/01,-37.21300125,-5.823999882,,,
Country Code,15.1,-89.5367819,Yucatan,Tap,1/1/01,-35.57300186,-5.616000175,,,
Country Code,15.1,-89.2867819,Yucatan,Tap,1/1/01,-33.88000107,-5.422999859,,,
Country Code,15.1,-89.0367819,Yucatan,Tap,1/1/01,-32.42100143,-5.243000031,,,
Country Code,15.1,-88.7867819,Yucatan,Tap,1/1/01,-31.1989994,-5.077000141,,,
Country Code,15.1,-88.5367819,Yucatan,Tap,1/1/01,-29.87400055,-4.928999901,,,
Country Code,15.1,-88.2867819,Yucatan,Tap,1/1/01,-28.27799988,-4.796999931,,,
Country Code,15.1,-88.0367819,Yucatan,Tap,1/1/01,-26.25900078,-4.638999939,,,
Country Code,15.1,-87.7867819,Yucatan,Tap,1/1/01,-24.0510006,-4.452000141,,,
Country Code,15.1,-87.5367819,Yucatan,Tap,1/1/01,-22.39100075,-4.296000004,,,
Country Code,15.1,-87.2867819,Yucatan,Tap,1/1/01,-21.10000038,-4.179999828,,,
Country Code,15.1,-87.0367819,Yucatan,Tap,1/1/01,-20.46500015,-4.079999924,,,
Country Code,15.1,-86.7867819,Yucatan,Tap,1/1/01,-19.55699921,-4,,,
Country Code,15.1,-86.5367819,Yucatan,Tap,1/1/01,-18.88100052,-3.928999901,,,
Country Code,15.1,-86.2867819,Yucatan,Tap,1/1/01,-18.37299919,-3.859999895,,,
Country Code,15.1,-86.0367819,Yucatan,Tap,1/1/01,-17.85700035,-3.785000086,,,
Country Code,15.1,-85.7867819,Yucatan,Tap,1/1/01,-17.20499992,-3.694000006,,,
Country Code,15.1,-85.5367819,Yucatan,Tap,1/1/01,-16.47100067,-3.588999987,,,
Country Code,15.1,-85.2867819,Yucatan,Tap,1/1/01,-15.84599972,-3.49000001,,,
Country Code,15.1,-85.0367819,Yucatan,Tap,1/1/01,-15.54399967,-3.430000067,,,
Country Code,15.1,-84.7867819,Yucatan,Tap,1/1/01,-15.68700027,-3.433000088,,,
Country Code,15.1,-84.5367819,Yucatan,Tap,1/1/01,-15.44900036,-3.388000011,,,
Country Code,15.1,-84.2867819,Yucatan,Tap,1/1/01,-16.27300072,-3.494999886,,,
Country Code,15.1,-84.0367819,Yucatan,Tap,1/1/01,-17.31399918,-3.624000072,,,
Country Code,15.1,-83.7867819,Yucatan,Tap,1/1/01,-18.43899918,-3.772000074,,,
Country Code,15.1,-83.5367819,Yucatan,Tap,1/1/01,-19.59499931,-3.923000097,,,
Country Code,14.85,-92.5367819,Yucatan,Tap,1/1/01,-39.34400177,-6.565000057,,,
Country Code,14.85,-92.2867819,Yucatan,Tap,1/1/01,-38.97299957,-6.497000217,,,
Country Code,14.85,-92.0367819,Yucatan,Tap,1/1/01,-39.39500046,-6.480000019,,,
Country Code,14.85,-91.7867819,Yucatan,Tap,1/1/01,-39.84999847,-6.477000237,,,
Country Code,14.85,-91.5367819,Yucatan,Tap,1/1/01,-40.39300156,-6.489999771,,,
Country Code,14.85,-91.2867819,Yucatan,Tap,1/1/01,-41.01100159,-6.493999958,,,
Country Code,14.85,-91.0367819,Yucatan,Tap,1/1/01,-41.60400009,-6.52699995,,,
Country Code,14.85,-90.7867819,Yucatan,Tap,1/1/01,-42.13700104,-6.568999767,,,
Country Code,14.85,-90.5367819,Yucatan,Tap,1/1/01,-42.4980011,-6.572000027,,,
Country Code,14.85,-90.2867819,Yucatan,Tap,1/1/01,-41.59000015,-6.407999992,,,
Country Code,14.85,-90.0367819,Yucatan,Tap,1/1/01,-40.17399979,-6.179999828,,,
Country Code,14.85,-89.7867819,Yucatan,Tap,1/1/01,-38.5870018,-5.953000069,,,
Country Code,14.85,-89.5367819,Yucatan,Tap,1/1/01,-36.86100006,-5.741000175,,,
Country Code,14.85,-89.2867819,Yucatan,Tap,1/1/01,-34.96300125,-5.552999973,,,
Country Code,14.85,-89.0367819,Yucatan,Tap,1/1/01,-33.40999985,-5.379000187,,,
Country Code,14.85,-88.7867819,Yucatan,Tap,1/1/01,-32.3390007,-5.209000111,,,
Country Code,14.85,-88.5367819,Yucatan,Tap,1/1/01,-30.96699905,-5.050000191,,,
Country Code,14.85,-88.2867819,Yucatan,Tap,1/1/01,-29.37299919,-4.907000065,,,
Country Code,14.85,-88.0367819,Yucatan,Tap,1/1/01,-27.5720005,-4.757999897,,,
Country Code,14.85,-87.7867819,Yucatan,Tap,1/1/01,-25.75,-4.606999874,,,
Country Code,14.85,-87.5367819,Yucatan,Tap,1/1/01,-24.15600014,-4.46999979,,,
Country Code,14.85,-87.2867819,Yucatan,Tap,1/1/01,-22.82799911,-4.355999947,,,
Country Code,14.85,-87.0367819,Yucatan,Tap,1/1/01,-22.43099976,-4.251999855,,,
Country Code,14.85,-86.7867819,Yucatan,Tap,1/1/01,-21.53700066,-4.168000221,,,
Country Code,14.85,-86.5367819,Yucatan,Tap,1/1/01,-20.80400085,-4.092999935,,,
Country Code,14.85,-86.2867819,Yucatan,Tap,1/1/01,-20.18799973,-4.020999908,,,
Country Code,14.85,-86.0367819,Yucatan,Tap,1/1/01,-19.61000061,-3.947999954,,,
Country Code,14.85,-85.7867819,Yucatan,Tap,1/1/01,-19.02300072,-3.871999979,,,
Country Code,14.85,-85.5367819,Yucatan,Tap,1/1/01,-18.45800018,-3.795000076,,,
Country Code,14.85,-85.2867819,Yucatan,Tap,1/1/01,-17.99900055,-3.729000092,,,
Country Code,14.85,-85.0367819,Yucatan,Tap,1/1/01,-17.79800034,-3.694999933,,,
Country Code,14.85,-84.7867819,Yucatan,Tap,1/1/01,-16.97800064,-3.578999996,,,
Country Code,14.85,-84.5367819,Yucatan,Tap,1/1/01,-17.29400063,-3.608999968,,,
Country Code,14.85,-84.2867819,Yucatan,Tap,1/1/01,-17.87999916,-3.681999922,,,
Country Code,14.85,-84.0367819,Yucatan,Tap,1/1/01,-18.67900085,-3.785000086,,,
Country Code,14.85,-83.7867819,Yucatan,Tap,1/1/01,-19.51199913,-3.885999918,,,
Country Code,14.85,-83.5367819,Yucatan,Tap,1/1/01,-20.47200012,-4.010000229,,,
Country Code,14.6,-92.2867819,Central America,Tap,1/1/01,-40.5870018,-6.603000164,,,
Country Code,14.6,-92.0367819,Central America,Tap,1/1/01,-40.94499969,-6.59100008,,,
Country Code,14.6,-91.7867819,Central America,Tap,1/1/01,-41.23799896,-6.579999924,,,
Country Code,14.6,-91.5367819,Central America,Tap,1/1/01,-41.70000076,-6.590000153,,,
Country Code,14.6,-91.2867819,Central America,Tap,1/1/01,-42.16799927,-6.592999935,,,
Country Code,14.6,-91.0367819,Central America,Tap,1/1/01,-42.74000168,-6.620999813,,,
Country Code,14.6,-90.7867819,Central America,Tap,1/1/01,-43.48699951,-6.691999912,,,
Country Code,14.6,-90.5367819,Central America,Tap,1/1/01,-44.22200012,-6.775000095,,,
Country Code,14.6,-90.2867819,Central America,Tap,1/1/01,-42.92900085,-6.53399992,,,
Country Code,14.6,-90.0367819,Central America,Tap,1/1/01,-41.43999863,-6.284999847,,,
Country Code,14.6,-89.7867819,Central America,Tap,1/1/01,-39.9070015,-6.056000233,,,
Country Code,14.6,-89.5367819,Central America,Tap,1/1/01,-38.29600143,-5.84800005,,,
Country Code,14.6,-89.2867819,Central America,Tap,1/1/01,-36.62400055,-5.664999962,,,
Country Code,14.6,-89.0367819,Central America,Tap,1/1/01,-35.11500168,-5.495999813,,,
Country Code,14.6,-88.7867819,Central America,Tap,1/1/01,-33.77799988,-5.335000038,,,
Country Code,14.6,-88.5367819,Central America,Tap,1/1/01,-32.55500031,-5.171999931,,,
Country Code,14.6,-88.2867819,Central America,Tap,1/1/01,-30.68700027,-5.03000021,,,
Country Code,14.6,-88.0367819,Central America,Tap,1/1/01,-29.0189991,-4.890999794,,,
Country Code,14.6,-87.7867819,Central America,Tap,1/1/01,-27.37599945,-4.756999969,,,
Country Code,14.6,-87.5367819,Central America,Tap,1/1/01,-26.71699905,-4.65500021,,,
Country Code,14.6,-87.2867819,Central America,Tap,1/1/01,-25.52400017,-4.551000118,,,
Country Code,14.6,-87.0367819,Central America,Tap,1/1/01,-24.42700005,-4.421999931,,,
Country Code,14.6,-86.7867819,Central America,Tap,1/1/01,-23.52899933,-4.337999821,,,
Country Code,14.6,-86.5367819,Central America,Tap,1/1/01,-22.76600075,-4.263000011,,,
Country Code,14.6,-86.2867819,Central America,Tap,1/1/01,-22.1060009,-4.19299984,,,
Country Code,14.6,-86.0367819,Central America,Tap,1/1/01,-21.51199913,-4.125999928,,,
Country Code,14.6,-85.7867819,Central America,Tap,1/1/01,-20.95700073,-4.061999798,,,
Country Code,14.6,-85.5367819,Central America,Tap,1/1/01,-20.47800064,-4.004000187,,,
Country Code,14.6,-85.2867819,Central America,Tap,1/1/01,-20.12800026,-3.959000111,,,
Country Code,14.6,-85.0367819,Central America,Tap,1/1/01,-19.12100029,-3.828999996,,,
Country Code,14.6,-84.7867819,Central America,Tap,1/1/01,-19.03000069,-3.813999891,,,
Country Code,14.6,-84.5367819,Central America,Tap,1/1/01,-19.0739994,-3.812999964,,,
Country Code,14.6,-84.2867819,Central America,Tap,1/1/01,-19.45999908,-3.859999895,,,
Country Code,14.6,-84.0367819,Central America,Tap,1/1/01,-19.99300003,-3.924000025,,,
Country Code,14.6,-83.7867819,Central America,Tap,1/1/01,-19.83699989,-3.849999905,,,
Country Code,14.6,-83.5367819,Central America,Tap,1/1/01,-20.49399948,-3.930999994,,,
Country Code,14.6,-83.2867819,Central America,Tap,1/1/01,-21.18499947,-4.014999866,,,
Country Code,14.35,-91.7867819,Central America,Tap,1/1/01,-42.50299835,-6.671999931,,,
Country Code,14.35,-91.5367819,Central America,Tap,1/1/01,-42.79999924,-6.664000034,,,
Country Code,14.35,-91.2867819,Central America,Tap,1/1/01,-43.13299942,-6.657000065,,,
Country Code,14.35,-91.0367819,Central America,Tap,1/1/01,-43.42300034,-6.652999878,,,
Country Code,14.35,-90.7867819,Central America,Tap,1/1/01,-44.03300095,-6.690999985,,,
Country Code,14.35,-90.5367819,Central America,Tap,1/1/01,-44.08599854,-6.663000107,,,
Country Code,14.35,-90.2867819,Central America,Tap,1/1/01,-43.43999863,-6.526000023,,,
Country Code,14.35,-90.0367819,Central America,Tap,1/1/01,-42.32799911,-6.328000069,,,
Country Code,14.35,-89.7867819,Central America,Tap,1/1/01,-41.06700134,-6.126999855,,,
Country Code,14.35,-89.5367819,Central America,Tap,1/1/01,-39.74200058,-5.941999912,,,
Country Code,14.35,-89.2867819,Central America,Tap,1/1/01,-38.32899857,-5.771999836,,,
Country Code,14.35,-89.0367819,Central America,Tap,1/1/01,-36.90599823,-5.622000217,,,
Country Code,14.35,-88.7867819,Central America,Tap,1/1/01,-35.35599899,-5.460000038,,,
Country Code,14.35,-88.5367819,Central America,Tap,1/1/01,-34.11299896,-5.297999859,,,
Country Code,14.35,-88.2867819,Central America,Tap,1/1/01,-32.67599869,-5.164000034,,,
Country Code,14.35,-88.0367819,Central America,Tap,1/1/01,-31.27899933,-5.041999817,,,
Country Code,14.35,-87.7867819,Central America,Tap,1/1/01,-29.88800049,-4.922999859,,,
Country Code,14.35,-87.5367819,Central America,Tap,1/1/01,-28.6079998,-4.815000057,,,
Country Code,14.35,-87.2867819,Central America,Tap,1/1/01,-27.47200012,-4.717999935,,,
Country Code,14.35,-87.0367819,Central America,Tap,1/1/01,-26.48500061,-4.632999897,,,
Country Code,14.35,-86.7867819,Central America,Tap,1/1/01,-25.50200081,-4.507999897,,,
Country Code,14.35,-86.5367819,Central America,Tap,1/1/01,-24.7329998,-4.43599987,,,
Country Code,14.35,-86.2867819,Central America,Tap,1/1/01,-24.07099915,-4.374000072,,,
Country Code,14.35,-86.0367819,Central America,Tap,1/1/01,-23.47200012,-4.311999798,,,
Country Code,14.35,-85.7867819,Central America,Tap,1/1/01,-22.90600014,-4.195000172,,,
Country Code,14.35,-85.5367819,Central America,Tap,1/1/01,-21.83699989,-4.131999969,,,
Country Code,14.35,-85.2867819,Central America,Tap,1/1/01,-21.25499916,-4.043000221,,,
Country Code,14.35,-85.0367819,Central America,Tap,1/1/01,-20.91500092,-4.000999928,,,
Country Code,14.35,-84.7867819,Central America,Tap,1/1/01,-20.75499916,-3.982000113,,,
Country Code,14.35,-84.5367819,Central America,Tap,1/1/01,-20.78700066,-3.987999916,,,
Country Code,14.35,-84.2867819,Central America,Tap,1/1/01,-21,-4.018000126,,,
Country Code,14.35,-84.0367819,Central America,Tap,1/1/01,-20.47800064,-3.900000095,,,
Country Code,14.35,-83.7867819,Central America,Tap,1/1/01,-20.87000084,-3.947999954,,,
Country Code,14.35,-83.5367819,Central America,Tap,1/1/01,-21.35199928,-4.008999825,,,
Country Code,14.35,-83.2867819,Central America,Tap,1/1/01,-21.93099976,-4.085000038,,,
Country Code,14.1,-91.5367819,Central America,Tap,1/1/01,-43.72299957,-6.727000237,,,
Country Code,14.1,-91.2867819,Central America,Tap,1/1/01,-43.85699844,-6.695000172,,,
Country Code,14.1,-91.0367819,Central America,Tap,1/1/01,-43.82699966,-6.651000023,,,
